adm0_name,t,y_actual,lb_y_actual,ub_y_actual,y_counter,lb_counter,ub_counter,m_y_actual,m_y_counter,day_avg
"KOR","22mar2020",.0160088,0,.0588686,.2758775,.0974915,.4542634,,,
"KOR","23mar2020",.0018571,0,.0213546,.2617258,.0786465,.444805,,,
"KOR","24mar2020",.0141704,0,.0336679,.274039,.0909598,.4571183,,,
"KOR","25mar2020",.0183798,0,.0378773,.2782484,.0951692,.4613277,,,
"KOR","26mar2020",.0190158,0,.0385133,.2788844,.0958052,.4619637,,,
"KOR","27mar2020",.0227123,0,.0843564,.2775359,.1070182,.4480536,,,
"KOR","28mar2020",.0259646,.005275,.0466541,.2807882,.0977089,.4638675,,,
"KOR","29mar2020",.0313639,.0106744,.0520534,.2861876,.1031083,.4692668,,,
"KOR","30mar2020",.0069021,0,.0275916,.2617258,.0786465,.444805,,,
"KOR","31mar2020",.0192154,0,.0399049,.274039,.0909598,.4571183,,,
"KOR","01apr2020",.0284698,.0029734,.0539662,.2782484,.0951692,.4613277,,,
"KOR","02apr2020",.0291058,.0036094,.0546022,.2788844,.0958052,.4619637,,,
"KOR","03apr2020",.0664975,.0410011,.0919939,.3162762,.1331969,.4993554,,,
"KOR","04apr2020",.0310096,.0055132,.056506,.2807882,.0977089,.4638675,,,
"KOR","05apr2020",.0414539,.0091092,.0737987,.2861876,.1031083,.4692668,,,
"KOR","06apr2020",.0169921,0,.0493369,.2617258,.0786465,.444805,,,
"ITA","11mar2020",.1520083,.1334588,.1705579,.3349031,.2009912,.4688149,,,
"ITA","12mar2020",.167595,.1490455,.1861446,.3504898,.2165779,.4844016,,,
"ITA","13mar2020",.1614234,.1428738,.1799729,.3443181,.2104063,.47823,,,
"ITA","14mar2020",.1484733,.1299238,.1670228,.3313681,.1974562,.4652799,,,
"ITA","15mar2020",.183403,.1648535,.2019525,.3662978,.2323859,.5002096,,,
"ITA","16mar2020",.1417535,.1232039,.160303,.3246482,.1907364,.4585601,,,
"ITA","17mar2020",.1451723,.1266228,.1637218,.328067,.1941552,.4619789,,,
"ITA","18mar2020",.1520083,.1334588,.1705579,.3349031,.2009912,.4688149,,,
"ITA","19mar2020",.167595,.1490455,.1861446,.3504898,.2165779,.4844016,,,
"ITA","20mar2020",.1614234,.1428738,.1799729,.3443181,.2104063,.47823,,,
"ITA","21mar2020",.1484733,.1299238,.1670228,.3313681,.1974562,.4652799,,,
"ITA","22mar2020",.0608599,.0449653,.0767544,.3662978,.2323859,.5002096,,,
"ITA","23mar2020",.0192103,.0033158,.0351049,.3246482,.1907364,.4585601,,,
"ITA","24mar2020",.0226292,.0067346,.0385237,.328067,.1941552,.4619789,,,
"ITA","25mar2020",.0294652,.0135707,.0453598,.3349031,.2009912,.4688149,,,
"ITA","26mar2020",.0450519,.0291573,.0609465,.3504898,.2165779,.4844016,,,
"ITA","27mar2020",.0388802,.0229857,.0547748,.3443181,.2104063,.47823,,,
"ITA","28mar2020",.0259302,.0100356,.0418247,.3313681,.1974562,.4652799,,,
"ITA","29mar2020",.0608599,.0449653,.0767544,.3662978,.2323859,.5002096,,,
"ITA","30mar2020",.0192103,.0033158,.0351049,.3246482,.1907364,.4585601,,,
"ITA","31mar2020",.0226292,.0067346,.0385237,.328067,.1941552,.4619789,,,
"ITA","01apr2020",.0294652,.0135707,.0453598,.3349031,.2009912,.4688149,,,
"ITA","02apr2020",.0450519,.0291573,.0609465,.3504898,.2165779,.4844016,,,
"ITA","03apr2020",.0388802,.0229857,.0547748,.3443181,.2104063,.47823,,,
"ITA","04apr2020",.0259302,.0100356,.0418247,.3313681,.1974562,.4652799,,,
"ITA","05apr2020",.0608599,.0449653,.0767544,.3662978,.2323859,.5002096,,,
"ITA","06apr2020",.0192103,.0033158,.0351049,.3246482,.1907364,.4585601,,,
"ITA","05mar2020",.2816812,.240484,.3228784,.3878759,.253964,.5217877,,,
"ITA","06mar2020",.2755095,.2343123,.3167067,.3817042,.2477923,.5156161,,,
"ITA","07mar2020",.2625594,.2213622,.3037566,.3687541,.2348423,.502666,,,
"ITA","08mar2020",.2454588,.207395,.2835227,.4036838,.269772,.5375957,,,
"ITA","09mar2020",.2038093,.1657455,.2418732,.3620343,.2281225,.4959462,,,
"ITA","10mar2020",.2072282,.1691643,.245292,.3654531,.2315413,.499365,,,
"ITA","11mar2020",.1893944,.1708449,.207944,.3722892,.2383773,.506201,,,
"ITA","12mar2020",.2049811,.1864316,.2235307,.3878759,.253964,.5217877,,,
"ITA","13mar2020",.1988094,.1802599,.217359,.3817042,.2477923,.5156161,,,
"ITA","14mar2020",.1858594,.1673099,.2044089,.3687541,.2348423,.502666,,,
"ITA","15mar2020",.2207891,.2022395,.2393386,.4036838,.269772,.5375957,,,
"ITA","16mar2020",.1791396,.16059,.1976891,.3620343,.2281225,.4959462,,,
"ITA","17mar2020",.1825584,.1640088,.2011079,.3654531,.2315413,.499365,,,
"ITA","18mar2020",.1893944,.1708449,.207944,.3722892,.2383773,.506201,,,
"ITA","19mar2020",.2049811,.1864316,.2235307,.3878759,.253964,.5217877,,,
"ITA","20mar2020",.1988094,.1802599,.217359,.3817042,.2477923,.5156161,,,
"ITA","21mar2020",.1858594,.1673099,.2044089,.3687541,.2348423,.502666,,,
"ITA","22mar2020",.0982459,.0823514,.1141405,.4036838,.269772,.5375957,,,
"ITA","23mar2020",.0565964,.0407019,.072491,.3620343,.2281225,.4959462,,,
"ITA","24mar2020",.0600152,.0441207,.0759098,.3654531,.2315413,.499365,,,
"ITA","25mar2020",.0668513,.0509567,.0827459,.3722892,.2383773,.506201,,,
"ITA","26mar2020",.082438,.0665434,.0983325,.3878759,.253964,.5217877,,,
"ITA","27mar2020",.0762663,.0603717,.0921609,.3817042,.2477923,.5156161,,,
"ITA","28mar2020",.0633162,.0474217,.0792108,.3687541,.2348423,.502666,,,
"ITA","29mar2020",.0982459,.0823514,.1141405,.4036838,.269772,.5375957,,,
"ITA","30mar2020",.0565964,.0407019,.072491,.3620343,.2281225,.4959462,,,
"ITA","31mar2020",.0600152,.0441207,.0759098,.3654531,.2315413,.499365,,,
"ITA","01apr2020",.0668513,.0509567,.0827459,.3722892,.2383773,.506201,,,
"ITA","02apr2020",.082438,.0665434,.0983325,.3878759,.253964,.5217877,,,
"ITA","03apr2020",.0762663,.0603717,.0921609,.3817042,.2477923,.5156161,,,
"ITA","04apr2020",.0633162,.0474217,.0792108,.3687541,.2348423,.502666,,,
"ITA","05apr2020",.0982459,.0823514,.1141405,.4036838,.269772,.5375957,,,
"ITA","06apr2020",.0565964,.0407019,.072491,.3620343,.2281225,.4959462,,,
"ITA","06mar2020",.2660534,.2248562,.3072506,.3722481,.2383363,.50616,,,
"ITA","07mar2020",.2531034,.2119062,.2943006,.3592981,.2253862,.49321,,,
"ITA","08mar2020",.2888297,.2150766,.3625827,.3942278,.2603159,.5281397,,,
"ITA","09mar2020",.2471801,.173427,.3209332,.3525783,.2186664,.4864901,,,
"ITA","10mar2020",.1977721,.1597083,.2358359,.3559971,.2220852,.489909,,,
"ITA","11mar2020",.1799384,.1613889,.1984879,.3628331,.2289213,.496745,,,
"ITA","12mar2020",.1955251,.1769755,.2140746,.3784198,.244508,.5123317,,,
"ITA","13mar2020",.1893534,.1708039,.2079029,.3722481,.2383363,.50616,,,
"ITA","14mar2020",.1764033,.1578538,.1949529,.3592981,.2253862,.49321,,,
"ITA","15mar2020",.211333,.1927835,.2298826,.3942278,.2603159,.5281397,,,
"ITA","16mar2020",.1696835,.151134,.1882331,.3525783,.2186664,.4864901,,,
"ITA","17mar2020",.1731023,.1545528,.1916519,.3559971,.2220852,.489909,,,
"ITA","18mar2020",.1799384,.1613889,.1984879,.3628331,.2289213,.496745,,,
"ITA","19mar2020",.1955251,.1769755,.2140746,.3784198,.244508,.5123317,,,
"ITA","20mar2020",.1893534,.1708039,.2079029,.3722481,.2383363,.50616,,,
"ITA","21mar2020",.1764033,.1578538,.1949529,.3592981,.2253862,.49321,,,
"ITA","22mar2020",.0887899,.0728953,.1046845,.3942278,.2603159,.5281397,,,
"ITA","23mar2020",.0471404,.0312458,.063035,.3525783,.2186664,.4864901,,,
"ITA","24mar2020",.0505592,.0346646,.0664538,.3559971,.2220852,.489909,,,
"ITA","25mar2020",.0573953,.0415007,.0732898,.3628331,.2289213,.496745,,,
"ITA","26mar2020",.072982,.0570874,.0888765,.3784198,.244508,.5123317,,,
"ITA","27mar2020",.0668103,.0509157,.0827048,.3722481,.2383363,.50616,,,
"ITA","28mar2020",.0538602,.0379657,.0697548,.3592981,.2253862,.49321,,,
"ITA","29mar2020",.0887899,.0728953,.1046845,.3942278,.2603159,.5281397,,,
"ITA","30mar2020",.0471404,.0312458,.063035,.3525783,.2186664,.4864901,,,
"ITA","31mar2020",.0505592,.0346646,.0664538,.3559971,.2220852,.489909,,,
"ITA","01apr2020",.0573953,.0415007,.0732898,.3628331,.2289213,.496745,,,
"ITA","02apr2020",.072982,.0570874,.0888765,.3784198,.244508,.5123317,,,
"ITA","03apr2020",.0668103,.0509157,.0827048,.3722481,.2383363,.50616,,,
"ITA","04apr2020",.0538602,.0379657,.0697548,.3592981,.2253862,.49321,,,
"ITA","05apr2020",.0887899,.0728953,.1046845,.3942278,.2603159,.5281397,,,
"ITA","06apr2020",.0471404,.0312458,.063035,.3525783,.2186664,.4864901,,,
"ITA","10mar2020",.2241098,.186046,.2621737,.3823348,.248423,.5162467,,,
"ITA","11mar2020",.2062761,.1877266,.2248256,.3891709,.255259,.5230827,,,
"ITA","12mar2020",.2218628,.2033133,.2404123,.4047575,.2708457,.5386694,,,
"ITA","13mar2020",.2156911,.1971416,.2342406,.3985859,.264674,.5324977,,,
"ITA","14mar2020",.202741,.1841915,.2212906,.3856358,.2517239,.5195476,,,
"ITA","15mar2020",.2376707,.2191212,.2562203,.4205655,.2866536,.5544773,,,
"ITA","16mar2020",.1960212,.1774717,.2145708,.378916,.2450041,.5128278,,,
"ITA","17mar2020",.19944,.1808905,.2179896,.3823348,.248423,.5162467,,,
"ITA","18mar2020",.2062761,.1877266,.2248256,.3891709,.255259,.5230827,,,
"ITA","19mar2020",.2218628,.2033133,.2404123,.4047575,.2708457,.5386694,,,
"ITA","20mar2020",.2156911,.1971416,.2342406,.3985859,.264674,.5324977,,,
"ITA","21mar2020",.202741,.1841915,.2212906,.3856358,.2517239,.5195476,,,
"ITA","22mar2020",.1151276,.099233,.1310222,.4205655,.2866536,.5544773,,,
"ITA","23mar2020",.0734781,.0575835,.0893727,.378916,.2450041,.5128278,,,
"ITA","24mar2020",.0768969,.0610024,.0927915,.3823348,.248423,.5162467,,,
"ITA","25mar2020",.083733,.0678384,.0996275,.3891709,.255259,.5230827,,,
"ITA","26mar2020",.0993197,.0834251,.1152142,.4047575,.2708457,.5386694,,,
"ITA","27mar2020",.093148,.0772534,.1090425,.3985859,.264674,.5324977,,,
"ITA","28mar2020",.0801979,.0643034,.0960925,.3856358,.2517239,.5195476,,,
"ITA","29mar2020",.1151276,.099233,.1310222,.4205655,.2866536,.5544773,,,
"ITA","30mar2020",.0734781,.0575835,.0893727,.378916,.2450041,.5128278,,,
"ITA","31mar2020",.0768969,.0610024,.0927915,.3823348,.248423,.5162467,,,
"ITA","01apr2020",.083733,.0678384,.0996275,.3891709,.255259,.5230827,,,
"ITA","02apr2020",.0993197,.0834251,.1152142,.4047575,.2708457,.5386694,,,
"ITA","03apr2020",.093148,.0772534,.1090425,.3985859,.264674,.5324977,,,
"ITA","04apr2020",.0801979,.0643034,.0960925,.3856358,.2517239,.5195476,,,
"ITA","05apr2020",.1151276,.099233,.1310222,.4205655,.2866536,.5544773,,,
"ITA","06apr2020",.0734781,.0575835,.0893727,.378916,.2450041,.5128278,,,
"ITA","10mar2020",.2031159,.165052,.2411797,.3613409,.227429,.4952527,,,
"ITA","11mar2020",.1852821,.1667326,.2038317,.3681769,.234265,.5020887,,,
"ITA","12mar2020",.2008688,.1823193,.2194184,.3837636,.2498517,.5176755,,,
"ITA","13mar2020",.1946971,.1761476,.2132467,.3775919,.24368,.5115038,,,
"ITA","14mar2020",.1817471,.1631975,.2002966,.3646418,.23073,.4985537,,,
"ITA","15mar2020",.2166768,.1981272,.2352263,.3995715,.2656597,.5334834,,,
"ITA","16mar2020",.1750273,.1564777,.1935768,.357922,.2240102,.4918339,,,
"ITA","17mar2020",.1784461,.1598966,.1969956,.3613409,.227429,.4952527,,,
"ITA","20mar2020",.1946971,.1761476,.2132467,.3775919,.24368,.5115038,,,
"ITA","21mar2020",.1817471,.1631975,.2002966,.3646418,.23073,.4985537,,,
"ITA","22mar2020",.0941336,.0782391,.1100282,.3995715,.2656597,.5334834,,,
"ITA","23mar2020",.0524841,.0365896,.0683787,.357922,.2240102,.4918339,,,
"ITA","24mar2020",.055903,.0400084,.0717975,.3613409,.227429,.4952527,,,
"ITA","25mar2020",.062739,.0468444,.0786336,.3681769,.234265,.5020887,,,
"ITA","26mar2020",.0783257,.0624311,.0942203,.3837636,.2498517,.5176755,,,
"ITA","27mar2020",.072154,.0562595,.0880486,.3775919,.24368,.5115038,,,
"ITA","28mar2020",.059204,.0433094,.0750985,.3646418,.23073,.4985537,,,
"ITA","29mar2020",.0941336,.0782391,.1100282,.3995715,.2656597,.5334834,,,
"ITA","30mar2020",.0524841,.0365896,.0683787,.357922,.2240102,.4918339,,,
"ITA","31mar2020",.055903,.0400084,.0717975,.3613409,.227429,.4952527,,,
"ITA","01apr2020",.062739,.0468444,.0786336,.3681769,.234265,.5020887,,,
"ITA","02apr2020",.0783257,.0624311,.0942203,.3837636,.2498517,.5176755,,,
"ITA","03apr2020",.072154,.0562595,.0880486,.3775919,.24368,.5115038,,,
"ITA","04apr2020",.059204,.0433094,.0750985,.3646418,.23073,.4985537,,,
"ITA","05apr2020",.0941336,.0782391,.1100282,.3995715,.2656597,.5334834,,,
"ITA","06apr2020",.0524841,.0365896,.0683787,.357922,.2240102,.4918339,,,
"ITA","16mar2020",.2026616,.1841121,.2212111,.3855563,.2516445,.5194682,,,
"ITA","17mar2020",.2060804,.1875309,.2246299,.3889751,.2550633,.522887,,,
"ITA","18mar2020",.2129164,.1943669,.231466,.3958112,.2618994,.529723,,,
"ITA","19mar2020",.2285031,.2099536,.2470527,.4113979,.2774861,.5453098,,,
"ITA","20mar2020",.2223315,.2037819,.240881,.4052262,.2713144,.5391381,,,
"ITA","21mar2020",.2093814,.1908319,.2279309,.3922762,.2583643,.526188,,,
"ITA","22mar2020",.121768,.1058734,.1376625,.4272059,.293294,.5611177,,,
"ITA","23mar2020",.0801185,.0642239,.096013,.3855563,.2516445,.5194682,,,
"ITA","24mar2020",.0835373,.0676427,.0994318,.3889751,.2550633,.522887,,,
"ITA","25mar2020",.0903733,.0744788,.1062679,.3958112,.2618994,.529723,,,
"ITA","26mar2020",.10596,.0900655,.1218546,.4113979,.2774861,.5453098,,,
"ITA","27mar2020",.0997883,.0838938,.1156829,.4052262,.2713144,.5391381,,,
"ITA","28mar2020",.0868383,.0709437,.1027328,.3922762,.2583643,.526188,,,
"ITA","29mar2020",.121768,.1058734,.1376625,.4272059,.293294,.5611177,,,
"ITA","30mar2020",.0801185,.0642239,.096013,.3855563,.2516445,.5194682,,,
"ITA","31mar2020",.0835373,.0676427,.0994318,.3889751,.2550633,.522887,,,
"ITA","01apr2020",.0903733,.0744788,.1062679,.3958112,.2618994,.529723,,,
"ITA","02apr2020",.10596,.0900655,.1218546,.4113979,.2774861,.5453098,,,
"ITA","03apr2020",.0997883,.0838938,.1156829,.4052262,.2713144,.5391381,,,
"ITA","04apr2020",.0868383,.0709437,.1027328,.3922762,.2583643,.526188,,,
"ITA","05apr2020",.121768,.1058734,.1376625,.4272059,.293294,.5611177,,,
"ITA","06apr2020",.0801185,.0642239,.096013,.3855563,.2516445,.5194682,,,
"ITA","03mar2020",.2878541,.1539423,.421766,.2878541,.1539423,.421766,,,
"ITA","04mar2020",.2946902,.1607783,.428602,.2946902,.1607783,.428602,,,
"ITA","05mar2020",.2040821,.162885,.2452793,.3102769,.176365,.4441887,,,
"ITA","06mar2020",.1979105,.1567133,.2391077,.3041052,.1701933,.438017,,,
"ITA","07mar2020",.1849604,.1437632,.2261576,.2911551,.1572433,.425067,,,
"ITA","08mar2020",.1678598,.129796,.2059237,.3260848,.192173,.4599967,,,
"ITA","09mar2020",.1262103,.0881465,.1642742,.2844353,.1505235,.4183472,,,
"ITA","10mar2020",.1296292,.0915653,.167693,.2878541,.1539423,.421766,,,
"ITA","11mar2020",.1117954,.0932459,.130345,.2946902,.1607783,.428602,,,
"ITA","12mar2020",.1273821,.1088326,.1459316,.3102769,.176365,.4441887,,,
"ITA","13mar2020",.1212104,.1026609,.13976,.3041052,.1701933,.438017,,,
"ITA","14mar2020",.1082604,.0897108,.1268099,.2911551,.1572433,.425067,,,
"ITA","15mar2020",.1431901,.1246405,.1617396,.3260848,.192173,.4599967,,,
"ITA","16mar2020",.1015406,.082991,.1200901,.2844353,.1505235,.4183472,,,
"ITA","17mar2020",.1049594,.0864098,.1235089,.2878541,.1539423,.421766,,,
"ITA","18mar2020",.1117954,.0932459,.130345,.2946902,.1607783,.428602,,,
"ITA","19mar2020",.1273821,.1088326,.1459316,.3102769,.176365,.4441887,,,
"ITA","20mar2020",.1212104,.1026609,.13976,.3041052,.1701933,.438017,,,
"ITA","21mar2020",.1082604,.0897108,.1268099,.2911551,.1572433,.425067,,,
"ITA","22mar2020",.0206469,.0047524,.0365415,.3260848,.192173,.4599967,,,
"ITA","23mar2020",0,0,0,.2844353,.1505235,.4183472,,,
"ITA","24mar2020",0,0,0,.2878541,.1539423,.421766,,,
"ITA","25mar2020",0,0,.0051469,.2946902,.1607783,.428602,,,
"ITA","26mar2020",.004839,0,.0207335,.3102769,.176365,.4441887,,,
"ITA","27mar2020",0,0,.0145619,.3041052,.1701933,.438017,,,
"ITA","28mar2020",0,0,.0016118,.2911551,.1572433,.425067,,,
"ITA","29mar2020",.0206469,.0047524,.0365415,.3260848,.192173,.4599967,,,
"ITA","30mar2020",0,0,0,.2844353,.1505235,.4183472,,,
"ITA","31mar2020",0,0,0,.2878541,.1539423,.421766,,,
"ITA","01apr2020",0,0,.0051469,.2946902,.1607783,.428602,,,
"ITA","02apr2020",.004839,0,.0207335,.3102769,.176365,.4441887,,,
"ITA","03apr2020",0,0,.0145619,.3041052,.1701933,.438017,,,
"ITA","04apr2020",0,0,.0016118,.2911551,.1572433,.425067,,,
"ITA","05apr2020",.0206469,.0047524,.0365415,.3260848,.192173,.4599967,,,
"ITA","06apr2020",0,0,0,.2844353,.1505235,.4183472,,,
"ITA","13mar2020",.2192686,.2007191,.2378181,.4021633,.2682515,.5360752,,,
"ITA","14mar2020",.2063185,.187769,.2248681,.3892133,.2553014,.5231251,,,
"ITA","15mar2020",.2412482,.2226987,.2597978,.424143,.2902311,.5580548,,,
"ITA","16mar2020",.1995987,.1810492,.2181482,.3824935,.2485816,.5164053,,,
"ITA","17mar2020",.2030175,.184468,.221567,.3859123,.2520004,.5198241,,,
"ITA","20mar2020",.2192686,.2007191,.2378181,.4021633,.2682515,.5360752,,,
"ITA","21mar2020",.2063185,.187769,.2248681,.3892133,.2553014,.5231251,,,
"ITA","22mar2020",.1187051,.1028105,.1345996,.424143,.2902311,.5580548,,,
"ITA","23mar2020",.0770556,.061161,.0929501,.3824935,.2485816,.5164053,,,
"ITA","24mar2020",.0804744,.0645798,.096369,.3859123,.2520004,.5198241,,,
"ITA","25mar2020",.0873104,.0714159,.103205,.3927483,.2588365,.5266602,,,
"ITA","26mar2020",.1028971,.0870026,.1187917,.408335,.2744232,.5422469,,,
"ITA","27mar2020",.0967254,.0808309,.11262,.4021633,.2682515,.5360752,,,
"ITA","28mar2020",.0837754,.0678808,.09967,.3892133,.2553014,.5231251,,,
"ITA","29mar2020",.1187051,.1028105,.1345996,.424143,.2902311,.5580548,,,
"ITA","30mar2020",.0770556,.061161,.0929501,.3824935,.2485816,.5164053,,,
"ITA","31mar2020",.0804744,.0645798,.096369,.3859123,.2520004,.5198241,,,
"ITA","01apr2020",.0873104,.0714159,.103205,.3927483,.2588365,.5266602,,,
"ITA","02apr2020",.1028971,.0870026,.1187917,.408335,.2744232,.5422469,,,
"ITA","03apr2020",.0967254,.0808309,.11262,.4021633,.2682515,.5360752,,,
"ITA","04apr2020",.0837754,.0678808,.09967,.3892133,.2553014,.5231251,,,
"ITA","05apr2020",.1187051,.1028105,.1345996,.424143,.2902311,.5580548,,,
"ITA","06apr2020",.0770556,.061161,.0929501,.3824935,.2485816,.5164053,,,
"ITA","11mar2020",.2114208,.1928713,.2299704,.3943156,.2604038,.5282274,,,
"ITA","12mar2020",.2270075,.208458,.2455571,.4099023,.2759905,.5438141,,,
"ITA","13mar2020",.2208359,.2022863,.2393854,.4037306,.2698188,.5376425,,,
"ITA","14mar2020",.2078858,.1893363,.2264353,.3907806,.2568687,.5246924,,,
"ITA","15mar2020",.2428155,.224266,.261365,.4257103,.2917984,.5596221,,,
"ITA","18mar2020",.2114208,.1928713,.2299704,.3943156,.2604038,.5282274,,,
"ITA","19mar2020",.2270075,.208458,.2455571,.4099023,.2759905,.5438141,,,
"ITA","20mar2020",.2208359,.2022863,.2393854,.4037306,.2698188,.5376425,,,
"ITA","21mar2020",.2078858,.1893363,.2264353,.3907806,.2568687,.5246924,,,
"ITA","22mar2020",.1202724,.1043778,.1361669,.4257103,.2917984,.5596221,,,
"ITA","23mar2020",.0786229,.0627283,.0945174,.3840607,.2501489,.5179726,,,
"ITA","24mar2020",.0820417,.0661471,.0979362,.3874795,.2535677,.5213914,,,
"ITA","25mar2020",.0888777,.0729832,.1047723,.3943156,.2604038,.5282274,,,
"ITA","26mar2020",.1044644,.0885698,.120359,.4099023,.2759905,.5438141,,,
"ITA","27mar2020",.0982927,.0823982,.1141873,.4037306,.2698188,.5376425,,,
"ITA","28mar2020",.0853427,.0694481,.1012372,.3907806,.2568687,.5246924,,,
"ITA","29mar2020",.1202724,.1043778,.1361669,.4257103,.2917984,.5596221,,,
"ITA","30mar2020",.0786229,.0627283,.0945174,.3840607,.2501489,.5179726,,,
"ITA","31mar2020",.0820417,.0661471,.0979362,.3874795,.2535677,.5213914,,,
"ITA","01apr2020",.0888777,.0729832,.1047723,.3943156,.2604038,.5282274,,,
"ITA","02apr2020",.1044644,.0885698,.120359,.4099023,.2759905,.5438141,,,
"ITA","03apr2020",.0982927,.0823982,.1141873,.4037306,.2698188,.5376425,,,
"ITA","04apr2020",.0853427,.0694481,.1012372,.3907806,.2568687,.5246924,,,
"ITA","05apr2020",.1202724,.1043778,.1361669,.4257103,.2917984,.5596221,,,
"ITA","06apr2020",.0786229,.0627283,.0945174,.3840607,.2501489,.5179726,,,
"ITA","14mar2020",.2077284,.1891789,.226278,.3906232,.2567113,.5245351,,,
"ITA","15mar2020",.2426581,.2241086,.2612076,.4255529,.291641,.5594648,,,
"ITA","18mar2020",.2112635,.1927139,.229813,.3941582,.2602464,.5280701,,,
"ITA","19mar2020",.2268502,.2083006,.2453997,.4097449,.2758331,.5436568,,,
"ITA","20mar2020",.2206785,.2021289,.239228,.4035732,.2696614,.5374851,,,
"ITA","21mar2020",.2077284,.1891789,.226278,.3906232,.2567113,.5245351,,,
"ITA","22mar2020",.120115,.1042204,.1360095,.4255529,.291641,.5594648,,,
"ITA","23mar2020",.0784655,.0625709,.09436,.3839034,.2499915,.5178152,,,
"ITA","24mar2020",.0818843,.0659897,.0977788,.3873222,.2534103,.521234,,,
"ITA","25mar2020",.0887203,.0728258,.1046149,.3941582,.2602464,.5280701,,,
"ITA","26mar2020",.104307,.0884125,.1202016,.4097449,.2758331,.5436568,,,
"ITA","27mar2020",.0981354,.0822408,.1140299,.4035732,.2696614,.5374851,,,
"ITA","28mar2020",.0851853,.0692907,.1010799,.3906232,.2567113,.5245351,,,
"ITA","29mar2020",.120115,.1042204,.1360095,.4255529,.291641,.5594648,,,
"ITA","30mar2020",.0784655,.0625709,.09436,.3839034,.2499915,.5178152,,,
"ITA","31mar2020",.0818843,.0659897,.0977788,.3873222,.2534103,.521234,,,
"ITA","01apr2020",.0887203,.0728258,.1046149,.3941582,.2602464,.5280701,,,
"ITA","02apr2020",.104307,.0884125,.1202016,.4097449,.2758331,.5436568,,,
"ITA","03apr2020",.0981354,.0822408,.1140299,.4035732,.2696614,.5374851,,,
"ITA","04apr2020",.0851853,.0692907,.1010799,.3906232,.2567113,.5245351,,,
"ITA","05apr2020",.120115,.1042204,.1360095,.4255529,.291641,.5594648,,,
"ITA","06apr2020",.0784655,.0625709,.09436,.3839034,.2499915,.5178152,,,
"ITA","08mar2020",.2936669,.2199138,.36742,.399065,.2651532,.5329769,,,
"ITA","09mar2020",.2520174,.1782643,.3257705,.3574155,.2235037,.4913274,,,
"ITA","10mar2020",.2026094,.1645456,.2406732,.3608344,.2269225,.4947462,,,
"ITA","11mar2020",.1847757,.1662261,.2033252,.3676704,.2337586,.5015823,,,
